Diện tích,Số tầng,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Duong,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Khoảng giá
105.0,3.0,12.0,2.0,2.0,10.69103710273572,106.72113707910906,8.13167257069548,11.940038407105884,3104.7,0,0,0,0,0,1,17.996490650423738,0.0,20.0096627693497,79.989693046027,8.0,9.697735677475256,2.6741486494265287
50.0,3.0,5.5,0.0,0.0,10.7529588518578,106.676031606929,28.097694428239997,15.14978969354972,45.9,0,0,0,0,0,1,24.396712571577915,33.92156862745098,0.0,66.10021786492375,8.0,3.750084041337449,3.4339872044851463
30.0,4.0,3.3,2.0,1.0,10.7925290419913,106.696930976127,53.75818181811302,34.078087611623104,59.7,0,0,0,0,0,1,15.170511588322707,3.4673366834170847,0.0,0.0,7.0,1.893520889821368,2.302585092994046
80.0,4.0,8.0,2.0,2.0,10.6778660744823,106.753035545277,8.13167257069548,9.563397308385287,718784.3,1,0,0,0,1,0,8.354716452845052,0.1996690801398973,0.3899653901733803,0.009400594865525,9.0,12.299044943868232,2.468099531471619
75.0,4.0,10.7,2.0,2.0,10.8755693829624,106.655233269195,8.826587031047127,11.431852696313566,12501.0,1,0,1,0,0,1,27.425343814713944,16.24302055835533,83.75729941604672,0.0,10.0,12.152136829734236,2.2082744135228043
56.0,4.0,5.0,2.0,2.0,10.7993223810107,106.641338231705,19.38917355371904,15.61262583785773,1272.4,1,1,1,1,0,0,15.596172217255614,96.27318453316566,0.0,3.722885884941842,9.0,7.024039061672315,2.388762789235098
24.0,2.0,6.0,2.0,1.0,10.8247904284326,106.687685843571,11.098013468192365,15.14978969354972,198.0,1,0,0,1,0,0,13.638569467942292,24.32323232323232,2.6717171717171717,73.02525252525253,4.0,5.619610557462876,1.7047480922384253
34.0,3.0,10.0,2.0,0.0,10.7613673576183,106.691979637369,53.75818181811302,39.64421270475851,15.6,0,0,0,0,0,1,30.375577129999172,0.0,0.0,100.0,7.0,1.9078642597057456,2.933856869835904
49.0,4.0,4.0,2.0,2.0,10.7435228140601,106.683952346359,9.678900518707806,15.13057065447157,2232.8,1,1,1,1,1,0,12.33080643933726,79.87594052310999,0.0,20.12271587244715,8.0,4.068216762024299,2.145931282948669
76.0,4.0,24.0,2.0,0.0,10.8059921264648,106.790031433105,19.05373796668013,23.448246427193133,,0,0,0,0,0,0,20.970560494556636,,,,8.0,10.270398686624748,2.740840023925201
135.0,7.0,26.1,2.0,0.0,10.8512982575196,106.75299250231,15.481076923082806,13.060348428976727,,0,0,0,0,0,1,14.50508366910051,,,,28.0,10.110714820557543,3.258096538021482
94.0,3.0,7.1,2.0,2.0,10.810649589642,106.666466032686,19.38917355371904,20.91861042068099,142.2,0,0,0,0,0,1,35.04754431090973,99.68354430379748,0.0,0.3445850914205345,11.0,5.399587374889788,3.367295829986474
54.0,2.0,8.0,2.0,2.0,10.7728773287423,106.65518620237,15.05787481873062,15.922894100217071,77.9,1,0,0,1,0,0,17.772154257420045,40.62901155327342,0.0,59.42233632862643,4.0,5.027382506193709,2.7013612129514133
100.0,4.0,20.7,2.0,0.0,10.8594801266744,106.75670933419,15.481076923082806,13.060348428976727,,1,0,0,0,0,1,19.567814035088464,,,,11.0,11.092994881563362,2.3933394562625097
70.0,1.0,3.0,2.0,0.0,10.7098811362751,106.70186701954,8.13167257069548,11.940038407105884,,0,1,1,1,0,0,7.1378154551575275,,,,2.0,7.35255969785921,1.8870696490323795
50.0,2.0,3.5,2.0,0.0,10.8015029215836,106.821870514023,19.05373796668013,9.21950487953404,,1,0,0,0,0,1,14.262718277547732,,,,6.0,13.493056992010109,1.667706820558076
1.17,2.0,30.0,2.0,1.0,10.7444521954236,106.696732596193,17.789285714287892,17.077921536042314,19302.44,0,0,0,0,0,0,48.667729384887465,0.0,0.0,100.0,40.0,3.540250410921098,5.4510384535657
60.0,3.0,5.5,2.0,2.0,10.8480516351379,106.64228028593,11.098013468192365,15.61262583785773,2863.2,1,0,0,0,0,1,8.67950288495155,20.070550433081863,0.0,79.93049734562729,8.0,10.269410276280167,2.1400661634962708
100.0,7.0,5.0,2.0,0.0,10.8419261055187,106.630937393625,8.826587031047127,13.172074499147165,990.0,0,1,0,0,0,1,12.463289942808204,14.228282828282827,0.0,85.77373737373736,9.0,10.60493633848012,2.556451816951096
40.0,2.0,4.0,2.0,0.0,10.7515968442749,106.695548817515,17.789285714287892,17.077921536042314,498563.61,1,0,1,1,0,0,11.094425842605832,95.4990898754123,0.0,4.385462468871324,4.0,2.78043976022394,1.747459210331475
105.0,4.0,10.0,2.0,2.0,10.762726373187,106.686672177653,53.75818181811302,62.50032105846313,2619.3,0,0,0,0,0,0,83.28399184762165,99.6766311609972,0.3214599320429122,0.0,11.0,2.159253190608164,3.784189633918261
31.0,2.0,2.0,2.0,1.0,10.7627325110583,106.662901713856,24.737276401817315,20.32287616343902,122.0,0,0,1,0,0,0,41.90126355419898,30.057377049180328,51.74590163934426,18.54098360655738,4.0,4.425767936827035,1.9740810260220096
60.0,4.0,5.0,2.0,2.0,10.8133980778197,106.68999909543,18.827244701348747,16.92478578683119,2940.5,0,1,0,0,0,0,16.622030583543015,6.41999659921782,93.57864308791022,0.0,6.0,4.331643536717444,2.39698576841553
98.0,4.0,6.0,2.0,0.0,10.8585002227221,106.623088379414,8.826587031047127,8.18330956384882,,1,1,1,0,1,0,14.70814037846399,,,,11.0,12.520045063704092,2.0412203288596382
144.0,5.0,8.0,2.0,2.0,10.7344114717191,106.657580311257,9.678900518707806,15.14978969354972,9370.4,0,1,0,0,0,0,16.54835834230355,42.10716725006404,19.59041236233245,38.301993511482976,43.0,6.632302035919092,3.349904087274605
144.0,5.0,13.0,0.0,0.0,10.841423,106.84012,19.05373796668013,22.16312946816002,,1,1,0,1,1,0,19.567814035088464,,,,24.0,16.836782831540354,3.173878458937465
52.0,4.0,9.0,2.0,0.0,10.7986182708939,106.813175354186,19.05373796668013,9.21950487953404,,0,0,0,0,0,0,19.812419495555943,,,,7.0,12.497666591077012,1.8946168546677629
66.0,5.0,9.5,0.0,0.0,10.7919378860355,106.691408358523,53.75818181811302,34.078087611623104,1256.6,0,0,0,0,0,1,29.532983479503898,94.22011777813148,0.0,5.775903230940633,9.0,2.064323612130356,3.258096538021482
64.0,5.0,7.0,2.0,0.0,10.8263050075554,106.635800202103,19.38917355371904,16.92478578683119,700.1,0,1,1,0,0,0,15.51669959652184,22.72389658620197,0.0,77.27324667904585,9.0,9.064198708586131,2.2925347571405443
80.0,3.0,5.0,2.0,2.0,10.8291906232874,106.614295748965,8.826587031047127,10.889534729540216,2488.8,1,0,0,0,0,0,14.845478882254271,18.60173577627772,0.0,81.40027322404372,6.0,11.174690593178983,1.9740810260220096
75.0,5.0,3.0,2.0,1.0,10.8285566122519,106.638915528101,19.38917355371904,15.922894100217071,897.7,1,0,0,0,0,0,15.567841094051856,87.73420964687534,0.0,12.269132226801826,7.0,8.960182935427925,2.1972245773362196
45.0,2.0,4.0,2.0,0.0,10.7353206040383,106.732633476644,17.789285714287892,8.631667515460695,1229.5,1,0,1,0,0,0,8.354716452845052,8.351362342415616,91.64538430256202,0.0,4.0,5.6856852344924205,1.9530276168241776
54.0,4.0,6.0,2.0,0.0,10.7568892944612,106.585917566557,10.737500000137535,10.512328309478454,7639.7,1,0,0,0,0,0,8.919791838090877,89.92735316831813,6.4726363600664945,3.6001413668075974,11.0,12.760430744943196,2.1938856760707046
126.0,2.0,12.0,2.0,0.0,10.7349546360919,106.70785885535,17.789285714287892,38.648165438144154,707353.2,1,1,1,1,0,0,19.567814035088464,34.28193581367837,19.24510131572177,46.47296145687897,7.0,4.623373645379208,3.5496173867804286
54.0,5.0,8.0,2.0,0.0,10.7605466555315,106.666288491674,24.737276401817315,15.14978969354972,85.0,0,0,0,0,0,1,20.052177147383972,0.3647058823529411,0.0,99.8235294117647,9.0,4.172912812439038,3.1780538303479458
72.0,1.0,4.0,2.0,0.0,10.8540482739512,106.677479734851,8.826587031047127,6.914934531396147,1361.1,1,1,1,0,0,0,14.24351037242295,26.3279700242451,0.0,73.67276467563,4.0,9.053893911264916,1.7404661748405046
43.0,4.0,3.9,2.0,2.0,10.7615916238493,106.67850579806,28.097694428239997,18.09242242658114,210.5,0,0,0,1,0,1,13.085481674788973,1.5534441805225654,0.0,98.44655581947744,15.0,2.9425232313249676,2.331172549845958
60.0,5.0,10.0,2.0,2.0,10.7690750281465,106.690697744254,53.75818181811302,87.57837901678283,792.5,0,0,1,1,0,0,83.28399184762165,0.0,99.208832807571,0.0,11.0,1.3726242151296364,3.624340932976365
55.0,4.0,10.0,2.0,2.0,10.8500572478647,106.69531466973,8.826587031047127,11.426648922654111,13438.3,1,1,0,0,0,0,13.773950399510792,8.11769345824993,0.0,91.881934470878,10.0,8.258997474299155,2.0412203288596382
29.0,4.0,3.0,2.0,3.0,10.7514882416605,106.70178109035,17.789285714287892,17.077921536042314,119958.53,0,1,0,0,0,0,11.094425842605832,0.0,0.0,100.0,7.0,2.7265984620091888,1.944480556245719
51.0,2.0,2.0,2.0,1.0,10.7491379430315,106.710083197229,17.789285714287892,10.925483780294378,23439.5,0,0,0,0,0,0,19.567814035088464,13.199513641502593,33.15002453124,53.65037650120523,3.0,3.1439937696592093,1.6389967146756448
35.0,2.0,12.0,2.0,1.0,10.7690933392099,106.680850058568,54.466025226590574,15.13057065447157,67.6,0,0,0,0,0,0,45.940547342816785,0.0,0.0,100.0,4.0,2.3415349419024443,2.151762203259462
83.0,1.0,10.0,2.0,1.0,10.7823664517884,106.609038761232,10.737500000137535,10.394745958733749,45.8,0,1,1,0,0,0,13.497979001955676,0.0,0.0,100.0,3.0,10.08100474827776,2.3978952727983707
50.0,4.0,5.0,2.0,2.0,10.7683497741895,106.647809601934,15.05787481873062,15.61262583785773,113.8,1,0,0,0,0,0,15.048586365014662,4.244288224956064,0.0,95.7469244288225,8.0,5.883028018470617,2.272125885509337
39.0,2.0,4.0,2.0,1.0,10.7142419860962,106.737043261528,17.789285714287892,8.631667515460695,9428.4,0,1,1,0,0,0,19.392356447297793,80.5232064825421,17.66068473972254,1.8165330278732343,5.0,7.910534864483603,1.8562979903656265
98.0,2.0,6.1,0.0,0.0,10.7035021544685,106.703914812913,8.13167257069548,11.940038407105884,1378.7,0,1,1,1,0,1,7.1378154551575275,29.897004424457823,9.67360557046493,60.43084064698628,11.0,8.067255640536322,1.916922612182061
90.0,4.0,12.0,2.0,2.0,10.8305838477085,106.705548796066,18.827244701348747,16.235786822236673,4489.4,0,0,1,0,1,0,18.82604943532088,77.58319597273578,0.0,22.416358533434313,9.0,6.0888669339582835,2.6946271807700692
43.0,1.0,8.0,2.0,1.0,10.8124437928195,106.707719509974,18.827244701348747,20.46434153466637,31.4,1,0,1,0,0,0,15.367184924108084,5.955414012738855,0.0,93.94904458598728,2.0,4.116362066055275,2.1400661634962708
35.0,4.0,5.0,2.0,2.0,10.798595542679385,106.66454516351224,19.38917355371904,20.91861042068099,451.0,1,1,1,1,1,0,18.966428900433563,9.926829268292684,90.07317073170732,0.0,7.0,4.717608137346003,2.174751721484161
75.0,5.0,6.0,2.0,0.0,10.8070096768834,106.695053518476,18.827244701348747,15.287451678785835,1088.6,1,0,0,0,0,0,13.47861107122788,88.45857064119052,0.0,11.542347969869558,18.0,3.5107996460858,2.6390573296152584
60.0,3.0,4.0,2.0,1.0,10.7520231286545,106.701718427995,17.789285714287892,17.077921536042314,83205.49,1,0,0,0,0,0,11.094425842605832,0.0,0.0,0.0,10.0,2.6669622103767825,2.3978952727983707
79.0,4.0,9.0,1.0,2.0,10.8682220007976,106.687917262316,8.826587031047127,6.914934531396147,7117.1,0,0,0,0,0,0,14.852829922748024,24.137499824366667,0.0,75.86235966896628,10.0,10.355200525617835,2.0980179272527715
106.0,3.0,7.0,2.0,2.0,10.8157078121703,106.694097321924,18.827244701348747,16.92478578683119,280.2,1,0,0,0,0,0,16.622030583543015,12.301927194860813,0.0,87.7123483226267,38.0,4.4810691237101645,3.3638415951183864
72.0,2.0,12.0,2.0,0.0,10.7847994735259,106.627287251049,14.870739305516691,11.510563557927082,1038.8,1,0,0,0,0,0,15.808628497984389,4.201963804389681,0.0,95.79996149403158,9.0,8.12190303492373,2.26176309847379
279.0,2.0,8.0,2.0,0.0,10.8296240631588,106.702857316086,18.827244701348747,16.235786822236673,1905.3,0,0,0,0,0,1,18.546218260831903,84.7178921954548,0.4099092006508161,14.871148900435626,8.0,5.965812296399236,4.02535169073515
14.0,2.0,3.4,2.0,0.0,10.8345605505609,106.639696941834,11.098013468192365,20.454141463799196,145.6,1,1,0,0,0,1,19.567814035088464,15.98901098901099,0.0,84.00412087912088,2.0,9.347758910511,1.0577902941478543
51.0,2.0,5.0,2.0,1.0,10.8674775887639,106.628641302448,8.826587031047127,8.18330956384882,,1,1,1,0,1,0,12.759527870733033,,,,4.0,12.88774187781333,1.7047480922384253
33.0,4.0,3.0,1.0,2.0,10.8010482136427,106.688068538779,18.635920863560628,15.287451678785835,63.5,0,0,0,0,0,0,13.93432061260594,0.0,0.0,99.9527559055118,7.0,3.127883555337701,2.122261538862764
61.0,2.0,6.95,2.0,1.0,10.4149570995016,106.972915062961,20.55867988096375,14.885610116243026,61.5,0,0,0,0,0,1,16.025240788931903,2.991869918699187,0.0,97.08943089430896,4.0,49.94338074237805,1.9878743481543455
104.0,4.0,11.2,2.0,0.0,10.7698722885721,106.671057499649,24.737276401817315,14.561476341810373,3395.0,0,0,0,0,0,1,37.24377220037603,76.79293078055964,0.0,23.194698085419738,8.0,3.351687430740955,3.58351893845611
72.0,5.0,18.2,2.0,1.0,10.7898603322704,106.621710390283,14.870739305516691,8.579371944866423,114.4,1,0,0,0,0,1,15.460483919971248,11.486013986013988,0.0,88.50524475524475,13.0,8.807740500669057,2.424802725718295
60.0,4.0,7.25,0.0,0.0,10.7874146032043,106.647084376075,19.38917355371904,14.561476341810373,415.5,0,0,0,0,0,1,16.180749524271285,65.07581227436823,0.0,34.93622141997593,8.0,6.035209796710053,2.549445170925571
155.0,3.0,30.0,2.0,0.0,10.8098528092774,106.821275819764,19.05373796668013,15.023005933355751,,1,1,1,0,1,0,17.775058963433374,,,,8.0,13.655626113314604,2.6741486494265287
62.0,2.0,3.0,2.0,2.0,10.7911378632568,106.624543704616,14.870739305516691,8.579371944866423,1741.8,0,1,1,0,0,0,13.26159086205188,15.917441726949132,84.08370651050637,0.0,4.0,8.530074517355887,1.9154509415706047
67.0,3.0,4.8,2.0,0.0,10.8413682166017,106.725083288553,15.481076923082806,14.38454090192419,,0,0,1,0,0,1,19.567814035088464,,,,7.0,7.726226055720127,2.2823823856765264
170.0,3.0,18.0,0.0,0.0,10.8118849489016,106.667008838227,19.38917355371904,20.91861042068099,1187.0,0,0,0,0,0,1,17.240207403434617,92.664700926706,0.0,7.337826453243471,7.0,5.457819116888193,2.884800712846709
56.0,4.0,6.0,2.0,2.0,10.7977190771861,106.695892703964,18.827244701348747,15.13057065447157,5516.4,1,0,0,0,0,0,15.939211043540224,0.0,99.99981872235516,0.0,9.0,2.4811284690459248,2.2512917986064953
35.0,2.0,5.666666666666666,2.0,0.0,10.8067416606011,106.680657312196,18.635920863560628,18.09242242658114,515.7,0,1,0,0,0,1,13.639300421824174,23.03471010277293,0.0,76.95559433779329,4.0,4.082993832957422,2.3513752571634776
48.0,3.0,5.666666666666666,2.0,0.0,10.7744587140677,106.697786954676,53.75818181811302,87.57837901678283,3438.2,0,0,0,0,0,1,37.98493433634561,82.24943284276657,0.0,0.0,7.0,0.4004280537845868,2.803360380906535
48.0,2.0,6.0,2.0,1.0,10.8147774168062,106.689121607081,11.098013468192365,18.832267611843733,283.6,1,0,0,0,0,0,16.622030583543015,18.97743300423131,0.0,81.01551480959095,4.0,4.50598324561925,2.0731719286662407
65.0,6.0,17.8,2.0,0.0,10.7934316273842,106.687240714622,53.75818181811302,34.078087611623104,72.3,0,0,0,0,0,1,17.447776998523587,18.81051175656985,0.0,81.18948824343016,8.0,2.459434749180887,3.332204510175204
31.0,3.0,8.0,0.0,2.0,10.7833663940565,106.647389873156,19.38917355371904,14.561476341810373,14332.1,0,0,0,0,0,1,12.979746398982195,25.615227356772557,17.19371201708054,57.19106062614691,6.0,5.923807927724726,1.6770965609079151
26.0,2.0,6.0,2.0,0.0,10.7929570022209,106.641249108311,19.38917355371904,15.61262583785773,1508.2,1,1,1,0,0,0,15.596172217255614,92.91804800424347,7.081288953719665,0.0,4.0,6.804049502978298,1.8870696490323795
196.0,1.0,12.0,2.0,0.0,10.8426190181474,106.733987280439,15.481076923082806,14.38454090192419,,0,0,0,0,0,0,19.8361080508835,,,,10.0,8.232650401707797,3.0204248861443626
121.0,5.0,10.0,2.0,0.0,10.7721027141512,106.672354308402,24.737276401817315,20.454141463799196,4918.0,0,1,0,0,0,0,27.434727348141735,62.5884505896706,0.0,37.41256608377389,14.0,3.169792453995048,3.387774361330014
45.0,4.0,3.0,2.0,1.0,10.8143602893622,106.632135055826,14.870739305516691,10.41623787774266,2916.2,0,0,0,0,0,0,15.596172217255614,18.405116247170977,81.59625540086415,0.0,8.0,8.656669735953965,1.8794650496471603
56.0,2.0,4.0,2.0,1.0,10.7661016059295,106.642406128276,15.05787481873062,15.13057065447157,55.6,0,0,0,0,1,0,8.437432748989561,0.0,0.0,100.0,4.0,6.505264092030304,1.824549292051046
86.0,4.0,12.0,2.0,2.0,10.8007846709766,106.591389563699,10.737500000137535,12.045794946779338,3599.7,0,1,1,0,0,1,16.142557935824122,48.87407283940328,0.0,43.50501430674779,8.0,12.296438654352146,2.0541237336955462
148.0,4.0,20.0,2.0,2.0,10.8060106682998,106.790248918548,19.05373796668013,23.448246427193133,,0,0,0,0,1,0,14.985197635798666,,,,9.0,10.29353785232795,3.177220149599368
47.0,1.0,5.3,2.0,1.0,10.8414689835059,106.725470387356,15.481076923082806,14.38454090192419,,0,0,0,0,0,1,19.771552740658063,,,,3.0,7.751185101396628,1.6956156086751528
55.0,2.0,5.0,2.0,2.0,10.8055390787919,106.681834209392,18.635920863560628,15.14978969354972,56.7,1,1,0,1,0,0,11.471099772673012,30.01763668430335,0.0,70.0352733686067,6.0,3.900893949119632,2.379546134130174
49.0,1.0,5.4,2.0,2.0,10.6928186624515,106.741294200015,8.13167257069548,7.42361482511043,707.9,1,1,1,1,0,1,8.354716452845052,13.446814521825118,0.0,86.55883599378443,3.0,10.238789694208924,1.47932922708708
54.0,3.0,6.0,0.0,0.0,10.8546603728122,106.768448394077,15.481076923082806,14.588719837704131,,1,0,0,0,0,1,14.985197635798666,,,,9.0,11.428519392548194,2.151762203259462
39.0,4.0,3.15,0.0,0.0,10.8026732777162,106.681713305759,18.635920863560628,15.13057065447157,1433.3,1,1,0,1,0,1,14.80404288147512,1.7630642573083095,98.1322821460964,0.1018628340193958,7.0,3.6443055315792376,2.1400661634962708
100.0,4.0,20.0,2.0,2.0,10.7311145419768,106.735051899777,17.789285714287892,8.631667515460695,1522.3,0,0,0,0,0,0,16.976042795685906,99.52834526703016,0.2529067857846679,0.2194048479274781,10.0,6.218277014899201,2.8507065015037334
223.0,3.0,8.0,2.0,0.0,10.8412247448365,106.560176303309,16.33892897114638,16.678702668077076,,1,1,1,1,0,0,17.614534027478353,,,,8.0,17.01513187240485,2.6461747973841225
36.0,2.0,4.0,2.0,0.0,10.879441215576,106.648657771723,8.826587031047127,9.876587188250411,3602.7,1,0,1,0,0,0,13.91435834230355,100.0,0.0,0.0,5.0,12.8492544709982,1.5238800240724537
60.0,2.0,15.0,2.0,2.0,10.8029104307102,106.70050016015,18.827244701348747,15.61262583785773,86.9,1,1,0,1,0,0,16.69151564573699,57.629459148446486,0.0,36.14499424626006,8.0,2.9930206020139414,2.468099531471619
120.0,7.0,14.4,2.0,2.0,10.7761992145328,106.66341177998,24.737276401817315,15.61262583785773,1842.0,0,0,0,0,0,1,14.606022320017669,99.97774158523345,0.0,0.0,22.0,4.116896155128097,3.737669618283368
65.0,4.0,16.0,2.0,0.0,10.7878198235836,106.629332251832,14.870739305516691,11.510563557927082,86.1,0,1,0,0,0,0,16.794158118431127,14.204413472706158,0.0,85.84204413472706,8.0,7.94874121872364,2.5649493574615367
81.0,2.0,5.0,2.0,1.0,10.7990018602259,106.634502964675,14.870739305516691,13.074550140838834,273.5,0,0,0,0,0,0,14.259177233700289,13.404021937842778,0.0,86.59597806215722,4.0,7.710933346275446,1.900613874140137
64.0,4.0,12.0,2.0,2.0,10.6928104533353,106.741089474366,8.13167257069548,7.42361482511043,153.2,0,0,0,0,0,0,8.354716452845052,14.3733681462141,0.0,85.64621409921672,11.0,10.230042748102749,2.3513752571634776
88.0,2.0,7.0,1.0,0.0,10.7897198557941,106.691234942943,53.75818181811302,34.078087611623104,365.4,0,0,0,0,0,1,22.57035834230355,0.0,0.0,99.98905309250138,5.0,1.8677684567869592,3.49650756146648
147.0,5.0,15.8,2.0,0.0,10.8785928306901,106.774922096506,15.481076923082806,9.002440305539174,,1,1,1,1,0,1,10.480779708121418,,,,24.0,13.969324297227622,2.341805806147327
74.0,2.0,8.666666666666668,2.0,2.0,10.8105063225887,106.713689799989,18.827244701348747,20.46434153466637,640.1,1,0,0,0,0,1,20.237480453892054,0.0,99.99531323230744,0.0,5.0,4.075913558199836,2.186051276738094
78.0,4.0,10.0,2.0,0.0,10.7761898357679,106.612302148292,10.737500000137535,7.657431272695933,4681.0,0,0,0,0,0,0,16.2498614921421,79.1696218756676,0.0,20.83059175389874,12.0,9.699771239005862,2.501435951739211
50.0,2.0,14.0,2.0,0.0,10.747700418118,106.704564698089,17.789285714287892,10.925483780294378,498563.61,1,0,0,0,0,0,7.1378154551575275,95.4990898754123,0.0,4.385462468871324,5.0,3.169449285103122,2.066862759472976
52.0,4.0,6.65,2.0,2.0,10.8059439620207,106.681455225238,18.635920863560628,18.09242242658114,984.2,1,0,0,0,0,1,11.471099772673012,71.65921560658403,0.0,28.33976833976834,9.0,3.9611468839548025,2.33214389523559
108.0,4.0,10.0,1.0,0.0,10.8379371750268,106.611878314304,8.826587031047127,10.889534729540216,193.6,0,0,1,0,0,1,14.528640294408076,0.0,0.0,99.98966942148762,12.0,11.93306423016347,2.186051276738094
60.0,1.0,7.0,2.0,2.0,10.8052985488614,106.66208146899,19.38917355371904,18.09242242658114,325.4,0,1,1,0,1,1,23.772514770375658,9.966195451751693,0.0,90.02458512599878,2.0,5.364491309945755,2.4849066497880004
75.0,4.0,6.0,2.0,2.0,10.8069176306893,106.623286696511,14.870739305516691,10.41623787774266,182.4,1,0,1,0,0,0,20.282795143133217,0.0,0.0,100.0,12.0,9.168386508882804,1.9600947840472696
