Diện tích,Số tầng,Đường vào,Latitude,Longitude,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Đường_Từ_Địa_Chỉ,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Khoảng giá
87.0,4.0,19.5,10.766999236415,106.677612192765,3.0,24.737282299672927,18.83383064658232,107.2,0,1,1,1,1,1,21.742372820427185,16.61380597014925,0.0,0.0,83.42350746268657,10.0,2.754003099790356,0.0,0.0,0.0,1.0,0.0,21.0
34.0,2.0,8.0,10.8539429030127,106.762460098594,3.0,15.48107692307722,17.056969241416212,,1,0,0,0,0,0,19.375154550884368,,,,,4.0,10.955717846411552,0.0,0.0,0.0,1.0,0.0,3.7
84.0,5.0,4.0,10.8357937419255,106.842932934647,0.0,19.053737403258268,21.65981557903033,,0,0,0,0,0,1,20.25050569105691,,,,,11.0,16.857964923549194,0.0,0.0,0.0,1.0,0.0,17.5
58.0,2.0,3.0,10.8042164957455,106.696481882114,3.0,18.827244701348747,15.61262632367065,898.4,1,1,0,1,0,0,20.25050569105691,77.06812110418522,0.0,22.931878895814783,0.0,4.0,3.1778221627060383,0.0,0.0,0.0,1.0,0.0,7.5
91.0,5.0,11.1,10.7613038842314,106.660408992314,3.0,24.737282299672927,15.288713651298618,1788.3,0,0,0,0,0,1,23.072180951086057,2.5286585024883967,97.47190068780404,0.0,0.0,8.0,4.7358209886419464,1.0,0.0,0.0,1.0,0.0,27.5
21.0,4.0,3.8,10.7956418715021,106.690705343771,3.0,53.75818181817839,34.07029975082686,2070.4,0,0,0,0,0,1,22.762102461573292,12.417407264296752,86.71561051004636,0.0,0.0,8.0,2.4615755237225345,0.0,0.0,0.0,1.0,0.0,11.5
45.0,4.0,5.0,10.8550473499013,106.655626673646,0.0,11.098013468022373,16.235786892588425,386.5,1,0,0,0,0,0,15.50660834230355,19.029754204398447,80.96248382923673,0.0,0.0,9.0,10.095798397272766,0.0,0.0,0.0,1.0,0.0,5.99
82.0,4.0,6.0,10.7931706797116,106.676564150483,0.0,18.63592086332186,16.924787565129154,779.9,1,0,0,0,0,0,20.107903413527687,59.2473394024875,0.0,0.0,40.74624951916912,9.0,3.2906225108086415,0.0,0.0,0.0,0.0,1.0,16.7
40.0,3.0,6.0,10.7662863358468,106.659326331417,3.0,24.737282299672927,15.61262632367065,1785.0,1,1,1,0,0,0,20.25050569105691,86.6201680672269,0.0,0.0,13.36190476190476,11.0,4.689271307177348,0.0,0.0,1.0,0.0,0.0,6.8
52.0,2.0,5.0,10.7266001184042,106.733556471358,0.0,17.789285714285825,8.648767860862735,1889.4,0,0,0,0,0,1,8.354727166160457,70.85000529268551,0.0,0.0,29.14999470731449,6.0,6.53795168780514,0.0,0.0,0.0,0.0,1.0,4.8
58.0,5.0,8.0,10.8800251214573,106.665589162296,3.0,8.826587030733174,9.397256429506324,2208.3,1,1,1,0,1,0,17.09291764913859,19.44391613458316,0.0,0.0,80.55789521351265,10.0,12.199933823134176,0.0,0.0,0.0,0.0,1.0,6.45
560.0,3.0,28.0,10.84096,106.8515,3.0,19.053737403258268,25.613782122221185,,0,0,0,0,0,1,19.567814035091047,,,,,11.0,17.944977536870457,0.0,1.0,1.0,0.0,0.0,170.0
70.0,4.0,10.599999999999998,10.788526940925262,106.75172278424624,0.0,38.647438220481845,44.55718221916659,,0,0,0,0,0,1,20.25050569105691,,,,,9.0,5.70236228221203,0.0,1.0,0.0,1.0,0.0,10.99
96.0,4.0,8.0,10.8713760623614,106.653657891591,3.0,8.826587030733174,13.805666803246416,1588.7,0,0,0,0,0,0,20.25050569105691,79.53295146975515,0.0,0.0,20.467048530244853,10.0,11.80342161664596,1.0,0.0,0.0,1.0,0.0,6.6
56.0,4.0,3.0,10.7499827892807,106.723068827563,1.0,17.789285714285825,15.717993526044307,1890.6,1,0,0,0,1,0,22.10413068261712,99.99788426954406,0.0,0.0,0.0,9.0,3.758805043541044,0.0,0.0,0.0,0.0,1.0,7.3
75.0,3.0,8.0,10.7906085414252,106.623438099314,2.0,14.87073929990493,9.35870800879073,445.9,1,1,1,0,0,0,20.25050569105691,0.0,0.0,0.0,99.99551468939224,8.0,8.637244216908268,0.0,0.0,0.0,1.0,0.0,6.65
109.0,3.0,5.6,10.8094037755999,106.692987638139,2.0,18.827244701348747,15.288713651298618,237.2,1,0,0,0,0,1,17.40171754184511,11.374367622259696,0.0,0.0,88.62141652613829,9.0,3.818562334371435,0.0,0.0,0.0,1.0,0.0,13.0
58.0,4.0,8.0,10.7891270864866,106.756360363215,3.0,38.647438220481845,23.346267146280812,,0,1,1,1,0,0,19.567814035091047,,,,,8.0,6.210163401797435,0.0,0.0,0.0,0.0,1.0,9.29
54.0,4.0,6.0,10.7874692822186,106.651271953711,3.0,19.38917355371901,16.924787565129154,136.6,1,1,0,1,1,0,9.90181956943871,15.871156661786236,0.0,84.15080527086384,0.0,8.0,5.590233656777856,0.0,0.0,0.0,1.0,0.0,9.2
62.0,6.0,21.5,10.7749871023168,106.658781632906,3.0,24.737282299672927,15.923197269929185,47081.0,0,0,0,0,0,1,20.25050569105691,1.0807756844586986,0.5534716764724623,0.0,0.0,9.0,4.62398742730307,0.0,0.0,0.0,1.0,0.0,16.0
38.0,5.0,5.2,10.8016419890692,106.687328575793,3.0,18.63592086332186,15.288713651298618,40.3,0,0,0,0,0,1,17.84317339376276,0.0,0.0,0.0,99.97518610421837,9.0,3.2237292865190312,0.0,0.0,0.0,1.0,0.0,8.66
84.0,3.0,8.0,10.6787037988557,106.753471374815,3.0,8.131668552257471,11.712567766934,251.2,0,0,0,0,1,0,8.354727166160457,6.95063694267516,0.0,0.0,0.0,9.0,12.238659339165851,0.0,0.0,0.0,0.0,1.0,9.4
115.0,3.0,8.0,10.7961302778794,106.792451813736,0.0,19.053737403258268,23.42179327737413,,1,1,0,0,1,1,18.57448268224521,,,,,9.0,10.226376502425078,0.0,0.0,1.0,0.0,0.0,10.8
268.0,3.0,6.0,10.7895247702854,106.694048537098,3.0,53.75818181817839,34.07029975082686,17586.9,0,0,0,0,0,0,29.34260834230355,2.659195196424611,97.34103224559188,0.0,0.0,11.0,1.6896586884888412,0.0,0.0,0.0,0.0,1.0,61.0
61.0,4.0,10.5,10.7429397203309,106.729572863067,2.0,17.789285714285825,14.672222873812292,3286.7,1,0,0,0,0,1,8.354727166160457,91.70657498402652,2.1675236559466944,0.0,6.127118386223264,8.0,4.81543555445007,0.0,0.0,0.0,0.0,1.0,9.2
89.0,3.0,8.0,10.7248125076294,106.664390563965,0.0,13.123347608580726,20.341033665775136,9534.8,0,0,0,0,0,0,22.10413068261712,83.6531442715107,0.0,0.0,16.346645970549986,8.0,6.962662302458265,1.0,0.0,0.0,1.0,0.0,7.3
40.0,5.0,2.0,10.7556265216306,106.701330165796,0.0,12.968707708226514,18.093318479606467,79.9,0,0,0,0,0,0,20.25050569105691,27.23404255319149,0.0,0.0,72.75344180225282,9.0,2.265566951892524,0.0,0.0,0.0,0.0,1.0,6.35
57.0,5.0,6.0,10.7635899272574,106.678441504783,3.0,29.82381843840417,18.093318479606467,2567.0,0,0,0,0,0,1,20.25050569105691,75.07206856252435,0.0,0.0,24.92442539929879,10.0,2.833813504800517,0.0,0.0,0.0,1.0,0.0,19.0
86.0,4.0,20.0,10.8847371062856,106.609876653991,3.0,9.79203162611253,17.311826932268982,2421.8,1,1,1,0,0,0,20.25050569105691,89.80469072590635,8.788091502188456,0.0,1.4055661078536623,9.0,15.66690311658934,0.0,0.0,0.0,0.0,1.0,7.5
110.0,1.0,12.0,10.9033788956361,106.634181508377,3.0,9.79203162611253,17.90785159642303,,0,0,0,0,0,0,20.25050569105691,,,,,3.0,15.93818920475344,0.0,0.0,1.0,0.0,0.0,4.5
40.0,3.0,6.0,10.8893232591721,106.683642292646,0.0,8.826587030733174,9.397256429506324,836.8,0,0,0,0,0,1,20.25050569105691,15.149378585086042,30.08604206500956,0.0,54.76935946462716,5.0,12.744397529038984,1.0,0.0,0.0,1.0,0.0,4.69
40.0,3.0,3.0,10.792826501585,106.668093703031,3.0,18.63592086332186,15.61262632367065,49.9,0,0,0,0,0,0,19.193619091459624,15.230460921843688,0.0,0.0,84.84969939879761,6.0,4.061895289663864,0.0,0.0,0.0,0.0,1.0,6.5
65.0,2.0,5.0,10.8431172169579,106.634313683053,0.0,8.826587030733174,15.500554052311237,4426.6,0,0,1,0,1,0,20.25050569105691,32.20417476166809,67.73234536664707,0.0,0.0,8.0,10.43589440750462,0.0,0.0,1.0,0.0,0.0,4.7
28.0,2.0,4.0,10.759124635316,106.687485793337,2.0,53.75818181817839,26.429608342303553,5525.2,1,1,1,0,0,0,37.54099080615944,92.2766596684283,0.1018967639180482,0.0,7.62053862303627,4.0,2.3943221249177724,0.0,0.0,0.0,1.0,0.0,5.5
103.0,5.0,8.9,10.857968037066,106.755979876219,0.0,15.48107692307722,16.151929588086617,,0,0,0,0,0,1,20.391985999466947,,,,,15.0,10.90871583385277,0.0,0.0,0.0,0.0,1.0,14.0
43.0,2.0,4.0,10.7919118,106.6914934,3.0,53.75818181817839,34.07029975082686,1111.1,0,0,0,0,0,1,25.9063569677296,94.61254612546126,0.0,0.0,5.391953919539196,7.0,2.0570799915572366,1.0,0.0,0.0,1.0,0.0,8.0
41.0,4.0,4.7,10.796335171706,106.706953621759,0.0,18.827244701348747,15.081788755498186,944.4,0,0,0,0,0,1,20.263535304628697,0.4447268106734434,0.0,0.0,99.55209656925032,18.0,2.3498306871731196,0.0,0.0,0.0,0.0,1.0,8.9
45.0,2.0,4.0,10.8631779548537,106.638949369426,2.0,8.826587030733174,14.549898133423875,1288.0,1,1,1,0,0,0,18.002367373254614,93.5302795031056,0.0,0.0,6.472049689440993,8.0,11.834078079171109,0.0,0.0,0.0,1.0,0.0,3.79
78.0,4.0,6.0,10.8350343995987,106.754086861989,3.0,15.48107692307722,15.706358342303552,,0,0,1,0,0,0,18.06394396884742,,,,,9.0,8.751251263398975,0.0,0.0,0.0,0.0,1.0,8.2
180.0,4.0,30.0,10.8151331939309,106.672781929137,3.0,18.827244701348747,15.923197269929185,219.1,0,0,0,0,0,0,18.58425689749212,17.594705613874943,0.0,0.0,82.38703788224555,8.0,5.338730288187781,0.0,0.0,0.0,1.0,0.0,32.0
52.0,5.0,6.15,10.7856781359975,106.657766688802,0.0,19.38917355371901,20.339947871608835,103.5,0,0,0,0,0,1,20.25050569105691,25.526570048309186,0.0,0.0,74.4927536231884,10.0,4.854191736604867,0.0,0.0,0.0,0.0,1.0,7.5
48.0,4.0,11.599999999999998,10.7692700939212,106.697511939828,3.0,53.75818181817839,30.724332850013383,71.4,0,1,0,0,0,1,20.25050569105691,0.0,0.0,100.0,0.0,7.0,0.8447597753960631,0.0,0.0,0.0,1.0,0.0,37.0
75.0,3.0,14.0,10.38586,106.9199,0.0,19.383985295609417,20.086701866981706,,0,0,0,0,1,0,19.567814035091047,,,,,8.0,49.53709286809266,0.0,1.0,0.0,1.0,0.0,11.25
51.0,5.0,7.0,10.8778440825016,106.67296307516,0.0,8.826587030733174,9.397256429506324,111.9,1,1,0,0,0,0,17.510388497990952,0.0,0.0,0.0,100.0,9.0,11.734078150377384,0.0,0.0,0.0,0.0,1.0,5.99
66.0,4.0,10.0,10.685141444618951,106.74725821075135,0.0,8.131668552257471,7.431275025157785,,0,0,0,0,0,0,8.354727166160457,,,,,9.0,11.291622302695975,0.0,0.0,0.0,0.0,1.0,8.59
60.0,4.0,17.25,10.7580202517648,106.688917431552,2.0,53.75818181817839,26.429608342303553,42.5,1,0,0,0,0,1,20.25050569105691,6.188235294117646,0.0,0.0,93.78823529411764,15.0,2.401673016264839,1.0,0.0,0.0,1.0,0.0,16.8
43.0,3.0,5.8,10.8015009122488,106.698850588451,0.0,18.827244701348747,18.83383064658232,3119.1,0,1,0,0,0,1,20.25050569105691,18.17447340579013,0.0,81.82456477830144,0.0,9.0,2.846197183751314,0.0,0.0,0.0,1.0,0.0,6.95
71.0,4.0,16.0,10.7645971584415,106.627036314458,3.0,14.87073929990493,18.35882491952716,1521.1,0,0,0,0,0,0,20.25050569105691,42.87423575044376,0.0,7.245414502662547,49.87903490894748,11.0,8.189184848357472,0.0,0.0,0.0,0.0,1.0,9.68
77.0,3.0,6.0,10.7875735136098,106.678231022626,2.0,54.46617152529408,16.235786892588425,1578.0,1,0,0,0,0,1,24.641850909075103,72.52598225602028,0.0,0.0,27.474651457541192,10.0,2.8100310796816723,0.0,0.0,0.0,1.0,0.0,12.0
80.0,5.0,8.0,10.8649072095218,106.634097801312,0.0,8.826587030733174,9.23912502081522,,1,0,0,0,0,0,18.520635477981624,,,,,10.0,12.299771430019572,0.0,0.0,0.0,1.0,0.0,5.4
42.0,4.0,3.0,10.7949339680561,106.687577808144,3.0,18.63592086332186,20.918551142754602,,1,0,0,0,0,1,21.04502912786141,,,,,6.0,2.5718059812712055,1.0,0.0,0.0,1.0,0.0,15.6
50.0,2.0,3.5,10.757818149189,106.614288997565,3.0,10.737500000006847,8.135783941420566,1106.8,0,1,1,1,0,1,13.472608342303552,35.00361402240694,0.0,0.0,64.99186844958439,6.0,9.696122474560855,0.0,0.0,0.0,1.0,0.0,5.35
35.0,4.0,6.0,10.8325172906654,106.638811373716,2.0,11.098013468022373,20.454141465138118,3879.9,0,0,0,0,0,0,20.25050569105691,58.17598391711126,0.138405629011057,5.49266733678703,36.19268537848914,7.0,9.261770754798375,0.0,0.0,0.0,1.0,0.0,5.9
95.0,2.0,10.0,10.8199702260738,106.703773397615,3.0,18.827244701348747,16.235786892588425,1017.2,1,0,0,0,0,0,13.930220361551154,76.16397955171058,23.835037357451828,0.0,0.0,4.0,4.897978094631525,0.0,0.0,0.0,1.0,0.0,12.5
20.0,2.0,6.0,10.7203023503415,106.655733777778,3.0,13.123347608580726,20.341033665775136,56946.0,1,1,0,0,1,0,20.25050569105691,97.69753801847364,0.3701576932532575,0.0,1.9185719804727288,3.0,7.932137349928485,0.0,1.0,1.0,0.0,0.0,1.5
128.0,5.0,6.0,10.7727835676092,106.602064424781,0.0,10.737500000006847,8.135783941420566,11439.7,1,0,0,0,0,0,17.250306900204997,14.7355262812836,29.07016792398402,0.0,56.194480624491895,12.0,10.824027801399463,0.0,0.0,0.0,1.0,0.0,8.9
46.0,3.0,5.0,10.7919867964429,106.716007315928,0.0,18.827244701348747,41.01013634331939,74.4,0,0,0,0,0,1,18.607354980746287,21.760752688172044,0.0,0.0,78.29301075268816,6.0,2.410714594037495,0.0,0.0,0.0,0.0,1.0,7.5
162.0,4.0,7.5,10.7982736077226,106.666068354944,0.0,19.38917355371901,20.918551142754602,176.1,1,0,0,0,0,1,19.806236435736306,1.6638273708120388,0.0,0.0,98.3191368540602,17.0,4.558098805972651,0.0,1.0,0.0,1.0,0.0,31.0
100.0,4.0,12.0,10.8315434818288,106.670881794185,3.0,11.098013468022373,14.561953480312356,70991.2,0,1,0,0,0,0,20.18206125192249,5.3839208239894525,94.48747168663158,0.0,0.1286356618848533,14.0,7.002750836029284,0.0,0.0,0.0,0.0,1.0,23.6
90.0,4.0,12.277777777777777,10.8294486716917,106.730336209582,0.0,15.48107692307722,14.40074884671146,,0,0,0,0,0,1,18.26879785280932,,,,,10.0,6.7467831618620036,0.0,0.0,0.0,1.0,0.0,10.8
212.0,1.0,10.0,10.8190745877806,106.603477163389,0.0,10.737500000006847,10.067829993435623,1751.7,0,0,0,0,0,0,20.18206125192249,23.996118056744876,64.790774676029,0.0,11.211394645201803,4.0,11.689313897357907,0.0,0.0,0.0,1.0,0.0,14.2
60.0,4.0,4.0,10.7946190551013,106.70885985985,0.0,18.827244701348747,20.460368357652627,835.3,0,0,0,0,0,0,20.263535304628697,3.9207470369926978,0.0,0.0,96.08045013767509,13.0,2.237135942737103,0.0,0.0,0.0,0.0,1.0,8.24
418.0,3.0,30.0,10.776563934732,106.539817346442,3.0,13.123347608580726,19.18090922668988,9483.4,0,0,0,0,0,0,20.25050569105691,100.0,0.0,0.0,0.0,18.0,17.617656674100246,0.0,0.0,0.0,1.0,0.0,29.0
1.716,4.0,30.0,10.8106850634326,106.713148781566,3.0,18.827244701348747,20.47473566303819,95.7,1,1,0,0,0,0,20.263535304628697,20.741901776384537,0.0,0.0,79.20585161964472,8.0,4.075162357414992,0.0,0.0,0.0,1.0,0.0,305.0
34.0,4.0,3.0,10.7650151624472,106.668967531711,3.0,24.737282299672927,18.093318479606467,58.0,0,1,1,1,1,0,20.25050569105691,66.25862068965517,0.0,0.0,33.775862068965516,6.0,3.716481175801617,0.0,0.0,0.0,1.0,0.0,5.3
82.0,3.0,9.233333333333333,10.795925877229,106.626530816993,0.0,14.87073929990493,14.237298722437757,1052.5,0,1,1,0,0,1,15.331358342303552,99.72826603325416,0.0,0.0,0.2707838479809976,9.0,8.441199077667264,0.0,1.0,0.0,1.0,0.0,7.7
67.0,3.0,3.0,10.8091832619574,106.685172498872,0.0,18.63592086332186,15.149860937399001,2072.6,1,1,0,0,0,0,24.873898992866078,2.7670558718517806,0.0,0.0,97.2334266139149,7.0,4.079382396532804,0.0,0.0,0.0,1.0,0.0,8.7
200.0,8.0,16.0,10.7955615674736,106.706987751003,3.0,18.827244701348747,15.081788755498186,108.6,0,0,0,0,0,0,24.624921090794228,27.651933701657462,0.0,0.0,72.3204419889503,30.0,2.2682307681010196,0.0,0.0,0.0,1.0,0.0,70.0
85.0,5.0,14.0,10.841459669827964,106.7104876067132,0.0,15.48107692307722,17.78611714762465,,1,0,1,0,0,0,18.06394396884742,,,,,9.0,7.350645969870585,0.0,0.0,0.0,1.0,0.0,17.0
71.0,5.0,5.4,10.7898197377859,106.674766733255,3.0,54.46617152529408,20.454141465138118,93.3,0,0,0,0,0,1,24.641850909075103,19.163987138263668,0.0,0.0,80.82529474812434,18.0,3.261167760098407,0.0,0.0,0.0,1.0,0.0,16.9
200.0,7.0,29.0,10.8153336594215,106.673087994832,3.0,19.38917355371901,20.918551142754602,1132.9,0,0,0,0,0,1,18.58425689749212,99.31503221820104,0.0,0.0,0.6840850913584605,12.0,5.337680529571995,0.0,0.0,0.0,1.0,0.0,33.0
90.0,4.0,12.0,10.7338230191083,106.697152947806,0.0,17.789285714285825,18.28632481919144,183786.4,0,0,1,0,1,0,20.25050569105691,18.66234933596828,81.33766154622975,0.0,0.0,9.0,4.709645894896482,0.0,0.0,0.0,0.0,1.0,17.9
65.0,3.0,5.0,10.7817037760597,106.674560544004,0.0,24.737282299672927,16.235786892588425,76.8,1,1,1,1,1,0,14.535280883434632,61.341145833333336,0.0,0.0,38.684895833333336,11.0,2.96755217074655,0.0,0.0,0.0,0.0,1.0,9.5
54.0,2.0,7.0,10.830768640026,106.785367342141,0.0,19.053737403258268,18.834465413133596,,1,0,0,0,0,1,20.25050569105691,,,,,5.0,11.036400793705557,0.0,0.0,0.0,1.0,0.0,4.8
53.0,4.0,4.0,10.7235453753802,106.619815401345,2.0,9.364834955468142,9.674953215540254,3293.2,1,0,0,0,0,0,16.67274773320998,54.87732296854124,0.0,0.0,45.12389165553262,7.0,10.624098107900064,0.0,0.0,0.0,1.0,0.0,5.8
100.0,4.0,6.0,10.8499848926488,106.722683121108,0.0,15.48107692307722,17.78611714762465,,0,0,0,0,0,0,19.11407196751205,,,,,9.0,8.557820704770705,0.0,0.0,0.0,1.0,0.0,9.9
58.0,2.0,3.25,10.8001200775413,106.690644232097,0.0,18.63592086332186,15.288713651298618,77.7,1,1,0,0,0,1,19.5012876430688,0.0,0.0,0.0,100.0,6.0,2.9150701258506517,0.0,0.0,0.0,0.0,1.0,7.55
343.0,3.0,41.5,10.8038389197882,106.641788412873,3.0,19.38917355371901,16.235786892588425,232.6,0,0,0,0,0,1,20.25050569105691,3.5898538263112636,0.0,0.0,96.41014617368874,10.0,7.180109710390931,0.0,0.0,0.0,1.0,0.0,63.0
43.0,3.0,2.0,10.731477733384,106.745320880545,3.0,17.789285714285825,8.648767860862735,24991.8,0,1,1,1,0,1,19.567814035091047,8.863067086004211,0.0,91.13689290087147,0.0,6.0,6.917037577648066,0.0,0.0,0.0,1.0,0.0,5.5
56.0,5.0,7.2,10.7192695609119,106.605629245514,0.0,10.737500000006847,13.181777405603473,836.4,0,0,0,0,0,1,20.25050569105691,83.6477761836442,8.532998565279772,7.818029650884744,0.0,8.0,12.188929203699107,1.0,0.0,0.0,1.0,0.0,7.0
60.0,2.0,4.0,10.7430919810958,106.725534042233,3.0,17.789285714285825,17.42635834230355,972.9,0,1,0,1,0,0,20.25050569105691,88.75937917566038,0.0,0.0,11.23959296947271,7.0,4.529269116113055,0.0,0.0,0.0,0.0,1.0,6.8
28.0,4.0,3.0,10.7615390563558,106.68981624011,1.0,53.75818181817839,22.30565215020024,546.5,0,0,1,0,0,0,31.338914411207632,73.17108874656908,0.0,0.0,26.825251601097893,5.0,2.0260591319505212,0.0,0.0,1.0,0.0,0.0,5.2
121.0,4.0,15.0,10.8386041739181,106.831554390262,0.0,19.053737403258268,21.65981557903033,,0,0,0,0,0,1,22.156780321650697,,,,,14.0,15.858160933369115,0.0,0.0,1.0,0.0,0.0,19.0
51.0,2.0,4.0,10.7883059061476,106.652675967422,0.0,19.38917355371901,23.820911987062647,,1,1,0,0,0,1,23.072180951086057,,,,,6.0,5.463573568887204,0.0,0.0,0.0,0.0,1.0,7.68
173.0,3.0,4.0,10.7776785956066,106.75907894969,2.0,38.647438220481845,32.180605395627865,,1,0,0,0,0,0,17.21642624996233,,,,,9.0,6.336009241798736,0.0,0.0,0.0,0.0,1.0,12.35
26.0,3.0,2.0,10.7582373205293,106.706312837783,3.0,12.968707708226514,23.820911987062647,63.5,0,0,0,0,0,0,18.154126053561612,0.0,0.0,0.0,100.0,5.0,2.0555670993556907,0.0,0.0,0.0,0.0,1.0,3.15
67.0,4.0,14.0,10.7804567400364,106.624408486933,3.0,14.87073929990493,17.499103454001883,1590.1,1,0,0,0,0,0,20.25050569105691,99.19376139865416,0.0,0.0,0.8049808188164267,10.0,8.391909712819782,1.0,0.0,0.0,1.0,0.0,11.3
74.0,5.0,6.87,10.8293189734099,106.671339108361,0.0,11.098013468022373,14.561953480312356,1668.6,1,1,1,0,0,1,10.107421869117639,25.07371449119022,74.82799952055615,0.0,0.1006832074793239,9.0,6.76144662253898,0.0,1.0,0.0,1.0,0.0,11.5
60.0,3.0,8.0,10.7984454930985,106.630819100485,2.0,14.87073929990493,14.237298722437757,56.8,0,0,0,0,0,0,18.686154441087304,0.0,0.0,0.0,99.9823943661972,8.0,8.07230672265804,0.0,1.0,0.0,1.0,0.0,9.6
27.0,3.0,5.0,10.7726680346681,106.669190390913,0.0,24.737282299672927,14.561953480312356,1331.0,1,1,1,1,0,1,26.807768326301748,98.87227648384672,0.0,0.0,1.093914350112697,5.0,3.505271270716074,0.0,0.0,0.0,0.0,1.0,4.7
23.0,2.0,3.0,10.7238825444529,106.633842427051,0.0,9.364834955468142,15.923197269929185,21757.4,1,0,0,0,0,0,20.25050569105691,5.16844843593444,42.3336887679594,52.49795471885428,0.0,4.0,9.357851328929296,0.0,0.0,0.0,1.0,0.0,2.35
120.0,3.0,25.0,10.7671013657098,106.778437037997,3.0,38.647438220481845,16.791900388268562,,0,0,0,0,0,1,19.670082156392432,,,,,12.0,8.505714850059674,0.0,0.0,0.0,1.0,0.0,12.5
46.0,2.0,6.0,10.8024984683175,106.695857223674,3.0,18.827244701348747,15.13100312673361,455.4,0,0,1,1,0,0,21.719959264527965,0.0,0.0,94.0316205533597,5.963987703118138,5.0,3.0016293834022463,0.0,0.0,0.0,1.0,0.0,9.9
36.0,2.0,4.0,10.8148914749106,106.672534727054,0.0,18.827244701348747,15.923197269929185,1132.9,0,0,0,0,0,1,18.58425689749212,99.31503221820104,0.0,0.0,0.6840850913584605,4.0,5.332599811415603,0.0,0.0,0.0,1.0,0.0,3.9
280.0,3.0,12.0,10.7771240494986,106.787529422361,3.0,38.647438220481845,23.328827418358713,,0,0,0,0,0,0,22.138800464465486,,,,,8.0,9.441847830144312,0.0,1.0,0.0,1.0,0.0,75.0
120.0,4.0,16.0,10.782257372617002,106.74797451874558,3.0,38.647438220481845,25.425738377885217,,0,0,0,0,0,0,20.25050569105691,,,,,12.0,5.1673005186617225,0.0,0.0,1.0,0.0,0.0,23.5
69.0,2.0,6.0,10.797809788063,106.704986829215,0.0,18.827244701348747,15.081788755498186,3425.9,0,0,1,0,0,0,19.911470140858842,64.69774365860066,33.41837181470563,0.0,1.883300738492075,12.0,2.46202019781626,0.0,0.0,1.0,0.0,0.0,6.39
80.0,2.0,7.0,10.6749384972319,106.698131915863,0.0,8.131668552257471,11.187905093453665,789.3,0,0,0,0,0,1,8.502652923904137,42.14873938933232,0.0,0.0,57.848726719878385,8.0,11.242203985210596,0.0,0.0,0.0,1.0,0.0,4.95
37.0,3.0,6.0,10.792058272143,106.677792139696,3.0,18.63592086332186,20.454141465138118,75.5,1,0,0,0,0,0,13.842079023496492,0.0,0.0,0.0,99.96026490066224,6.0,3.109693852498104,0.0,0.0,1.0,0.0,0.0,11.5
64.0,2.0,20.0,10.7997910653258,106.630767414916,3.0,14.87073929990493,14.237298722437757,128.2,1,1,1,1,0,0,18.686154441087304,0.0,0.0,0.0,100.0,4.0,8.125135376281092,0.0,0.0,0.0,0.0,1.0,16.7
180.0,1.0,9.3,10.6999741957969,106.639078377089,0.0,13.123347608580726,17.577819031868692,3287.6,1,1,1,1,0,1,17.67945501854178,89.34876505657621,10.650018250395425,0.0,0.0,5.0,10.833986358981145,0.0,0.0,0.0,1.0,0.0,6.6
121.0,5.0,6.4,10.7937841515297,106.708631159818,0.0,18.827244701348747,20.460368357652627,128.0,0,0,0,0,0,1,20.263535304628697,87.7734375,0.0,0.0,12.2109375,14.0,2.141789887314801,0.0,0.0,0.0,0.0,0.0,27.0
25.0,3.0,4.2,10.7851806463629,106.648440404573,3.0,19.38917355371901,14.561953480312356,76.7,0,0,0,0,0,1,20.25050569105691,24.83702737940026,0.0,0.0,75.20208604954367,6.0,5.842017534769708,0.0,0.0,0.0,0.0,1.0,3.15
75.0,2.0,11.0,10.7143234399855,106.736873950314,0.0,17.789285714285825,18.28632481919144,575.5,1,1,0,0,0,1,8.354727166160457,34.68983492615117,0.0,0.0,65.31190269331016,5.0,7.8934991488227455,0.0,0.0,1.0,0.0,0.0,4.39
56.0,3.0,3.0,10.7805720630861,106.761941487783,0.0,38.647438220481845,23.346267146280812,,0,1,1,1,0,0,21.788667863727383,,,,,8.0,6.665329984391198,0.0,0.0,0.0,1.0,0.0,6.6
90.0,2.0,12.0,10.8119322810745,106.692572748081,3.0,18.827244701348747,16.924787565129154,890.6,0,0,1,0,0,0,25.38415763254146,30.992589265663597,0.0,0.0,69.00628789580058,4.0,4.1026144567837095,0.0,0.0,0.0,1.0,0.0,15.4
90.0,3.0,12.0,10.7906071723386,106.689737081995,2.0,53.75818181817839,34.07029975082686,136.4,1,1,0,0,0,1,20.25050569105691,4.941348973607038,0.0,0.0,95.06598240469208,10.0,2.044190253500977,0.0,0.0,0.0,1.0,0.0,16.8
56.0,4.0,16.0,10.8062265248931,106.61592281288,3.0,14.87073929990493,17.8318693459886,1187.7,0,1,1,0,1,0,20.25050569105691,71.71002778479414,28.292498105582215,0.0,0.0,7.0,9.892267586456049,0.0,0.0,1.0,0.0,0.0,8.9
